min,max,count,mean,year,month,type,index,lat,long
8.0,16.0,90,11.344444444444445,0s_e,ev,2.1_,1992,21.44416,72.84432
11.0,31.0,100,17.23,0s_e,ev,2.1_,1993,21.44416,72.92394
15.0,29.0,90,21.244444444444444,0s_e,ev,2.1_,1994,21.44416,73.00357
18.0,46.0,100,30.63,0s_e,ev,2.1_,1995,21.44416,73.08319
34.0,65.0,90,46.62222222222222,0s_e,ev,2.1_,1996,21.44416,73.16282
51.0,114.0,100,78.16,0s_e,ev,2.1_,1997,21.44416,73.24244
88.0,142.0,90,112.82222222222222,0s_e,ev,2.1_,1998,21.44416,73.32207
96.0,219.0,100,144.41,0s_e,ev,2.1_,1999,21.44416,73.40169
177.0,275.0,100,231.12,0s_e,ev,2.1_,2000,21.44416,73.48132
221.0,285.0,90,257.8777777777778,0s_e,ev,2.1_,2001,21.44416,73.56094
214.0,294.0,100,249.43,0s_e,ev,2.1_,2002,21.44416,73.64057
134.0,286.0,90,187.51111111111112,0s_e,ev,2.1_,2003,21.44416,73.72019
96.0,175.0,100,113.95,0s_e,ev,2.1_,2004,21.44416,73.79982
96.0,134.0,90,101.47777777777777,0s_e,ev,2.1_,2005,21.44416,73.87944
96.0,143.0,100,105.27,0s_e,ev,2.1_,2006,21.44416,73.95907
97.0,149.0,90,119.62222222222222,0s_e,ev,2.1_,2007,21.44416,74.03869
104.0,164.0,100,128.54,0s_e,ev,2.1_,2008,21.44416,74.11832
115.0,173.0,100,141.13,0s_e,ev,2.1_,2009,21.44416,74.19794
121.0,189.0,90,149.84444444444443,0s_e,ev,2.1_,2010,21.44416,74.27757
109.0,186.0,100,137.29,0s_e,ev,2.1_,2011,21.44416,74.35719
6.0,9.0,6,8.166666666666666,0s_e,ev,2.1_,2012,21.36356,69.81856
4.0,11.0,80,5.5125,0s_e,ev,2.1_,2013,21.36356,69.89819
4.0,13.0,81,5.802469135802469,0s_e,ev,2.1_,2014,21.36356,69.97781
6.0,16.0,90,9.988888888888889,0s_e,ev,2.1_,2015,21.36356,70.05744
10.0,20.0,81,13.938271604938272,0s_e,ev,2.1_,2016,21.36356,70.13706
15.0,39.0,90,23.011111111111113,0s_e,ev,2.1_,2017,21.36356,70.21669
28.0,58.0,81,40.123456790123456,0s_e,ev,2.1_,2018,21.36356,70.29631
46.0,78.0,90,57.22222222222222,0s_e,ev,2.1_,2019,21.36356,70.37594
54.0,87.0,81,70.06172839506173,0s_e,ev,2.1_,2020,21.36356,70.45556
60.0,109.0,90,81.65555555555555,0s_e,ev,2.1_,2021,21.36356,70.53519
72.0,112.0,90,90.61111111111111,0s_e,ev,2.1_,2022,21.36356,70.61481
89.0,133.0,81,111.24691358024691,0s_e,ev,2.1_,2023,21.36356,70.69444
119.0,219.0,90,147.73333333333332,0s_e,ev,2.1_,2024,21.36356,70.77406
160.0,275.0,81,203.65432098765433,0s_e,ev,2.1_,2025,21.36356,70.85369
201.0,269.0,90,231.8111111111111,0s_e,ev,2.1_,2026,21.36356,70.93331
162.0,242.0,81,211.82716049382717,0s_e,ev,2.1_,2027,21.36356,71.01294
154.0,245.0,90,200.45555555555555,0s_e,ev,2.1_,2028,21.36356,71.09256
130.0,218.0,81,156.58024691358025,0s_e,ev,2.1_,2029,21.36356,71.17219
113.0,161.0,90,136.37777777777777,0s_e,ev,2.1_,2030,21.36356,71.25181
93.0,146.0,90,117.94444444444444,0s_e,ev,2.1_,2031,21.36356,71.33144
88.0,155.0,81,114.50617283950618,0s_e,ev,2.1_,2032,21.36356,71.41106
84.0,181.0,90,116.63333333333334,0s_e,ev,2.1_,2033,21.36356,71.49069
80.0,225.0,81,126.70370370370371,0s_e,ev,2.1_,2034,21.36356,71.57031
68.0,229.0,90,123.02222222222223,0s_e,ev,2.1_,2035,21.36356,71.64994
59.0,221.0,81,117.64197530864197,0s_e,ev,2.1_,2036,21.36356,71.72956
65.0,256.0,90,138.56666666666666,0s_e,ev,2.1_,2037,21.36356,71.80919
60.0,155.0,81,87.30864197530865,0s_e,ev,2.1_,2038,21.36356,71.88882
21.0,67.0,90,43.28888888888889,0s_e,ev,2.1_,2039,21.36356,71.96844
7.0,43.0,90,20.57777777777778,0s_e,ev,2.1_,2040,21.36356,72.04807
6.0,43.0,65,22.369230769230768,0s_e,ev,2.1_,2041,21.36356,72.12769
15.0,15.0,1,15.0,0s_e,ev,2.1_,2042,21.36356,72.20732
0.0,6.0,19,3.8947368421052633,0s_e,ev,2.1_,2043,21.36356,72.60544
4.0,10.0,89,6.797752808988764,0s_e,ev,2.1_,2044,21.36356,72.68507
6.0,12.0,90,9.422222222222222,0s_e,ev,2.1_,2045,21.36356,72.76469
9.0,18.0,81,13.271604938271604,0s_e,ev,2.1_,2046,21.36356,72.84432
13.0,30.0,90,20.622222222222224,0s_e,ev,2.1_,2047,21.36356,72.92394
17.0,35.0,81,26.17283950617284,0s_e,ev,2.1_,2048,21.36356,73.00357
27.0,51.0,90,37.87777777777778,0s_e,ev,2.1_,2049,21.36356,73.08319
34.0,83.0,81,52.82716049382716,0s_e,ev,2.1_,2050,21.36356,73.16282
57.0,147.0,90,88.13333333333334,0s_e,ev,2.1_,2051,21.36356,73.24244
63.0,126.0,81,83.51851851851852,0s_e,ev,2.1_,2052,21.36356,73.32207
76.0,208.0,90,131.25555555555556,0s_e,ev,2.1_,2053,21.36356,73.40169
102.0,278.0,90,186.64444444444445,0s_e,ev,2.1_,2054,21.36356,73.48132
163.0,304.0,81,244.8641975308642,0s_e,ev,2.1_,2055,21.36356,73.56094
126.0,362.0,90,271.77777777777777,0s_e,ev,2.1_,2056,21.36356,73.64057
96.0,301.0,81,157.34567901234567,0s_e,ev,2.1_,2057,21.36356,73.72019
96.0,168.0,90,106.5,0s_e,ev,2.1_,2058,21.36356,73.79982
96.0,193.0,81,142.33333333333334,0s_e,ev,2.1_,2059,21.36356,73.87944
132.0,212.0,90,172.75555555555556,0s_e,ev,2.1_,2060,21.36356,73.95907
146.0,226.0,81,186.44444444444446,0s_e,ev,2.1_,2061,21.36356,74.03869
,,0,,0s_e,ev,2.1_,2062,21.28296,69.81856
4.0,10.0,18,6.944444444444445,0s_e,ev,2.1_,2063,21.28296,69.89819
4.0,14.0,84,6.321428571428571,0s_e,ev,2.1_,2064,21.28296,69.97781
5.0,21.0,100,10.36,0s_e,ev,2.1_,2065,21.28296,70.05744
10.0,49.0,90,26.27777777777778,0s_e,ev,2.1_,2066,21.28296,70.13706
24.0,55.0,100,42.82,0s_e,ev,2.1_,2067,21.28296,70.21669
47.0,77.0,90,62.48888888888889,0s_e,ev,2.1_,2068,21.28296,70.29631
62.0,120.0,100,85.54,0s_e,ev,2.1_,2069,21.28296,70.37594
84.0,185.0,90,119.56666666666666,0s_e,ev,2.1_,2070,21.28296,70.45556
97.0,235.0,100,154.38,0s_e,ev,2.1_,2071,21.28296,70.53519
110.0,232.0,100,160.12,0s_e,ev,2.1_,2072,21.28296,70.61481
122.0,238.0,90,167.51111111111112,0s_e,ev,2.1_,2073,21.28296,70.69444
148.0,371.0,100,211.07,0s_e,ev,2.1_,2074,21.28296,70.77406
204.0,383.0,90,299.3666666666667,0s_e,ev,2.1_,2075,21.28296,70.85369
234.0,310.0,100,273.32,0s_e,ev,2.1_,2076,21.28296,70.93331
214.0,293.0,90,248.01111111111112,0s_e,ev,2.1_,2077,21.28296,71.01294
220.0,298.0,100,252.79,0s_e,ev,2.1_,2078,21.28296,71.09256
163.0,254.0,90,213.8111111111111,0s_e,ev,2.1_,2079,21.28296,71.17219
151.0,234.0,100,195.83,0s_e,ev,2.1_,2080,21.28296,71.25181
149.0,203.0,100,177.79,0s_e,ev,2.1_,2081,21.28296,71.33144
143.0,206.0,90,174.61111111111111,0s_e,ev,2.1_,2082,21.28296,71.41106
143.0,222.0,100,187.16,0s_e,ev,2.1_,2083,21.28296,71.49069
122.0,214.0,90,169.9,0s_e,ev,2.1_,2084,21.28296,71.57031
105.0,219.0,100,151.17,0s_e,ev,2.1_,2085,21.28296,71.64994
95.0,208.0,90,149.36666666666667,0s_e,ev,2.1_,2086,21.28296,71.72956
72.0,164.0,100,106.57,0s_e,ev,2.1_,2087,21.28296,71.80919
38.0,90.0,90,63.166666666666664,0s_e,ev,2.1_,2088,21.28296,71.88882
29.0,72.0,100,48.97,0s_e,ev,2.1_,2089,21.28296,71.96844
5.0,43.0,96,19.53125,0s_e,ev,2.1_,2090,21.28296,72.04807
3.0,10.0,15,6.333333333333333,0s_e,ev,2.1_,2091,21.28296,72.12769
2.0,7.0,55,4.418181818181818,0s_e,ev,2.1_,2092,21.28296,72.60544
4.0,10.0,100,7.23,0s_e,ev,2.1_,2093,21.28296,72.68507
6.0,14.0,100,9.74,0s_e,ev,2.1_,2094,21.28296,72.76469
6.0,19.0,90,14.822222222222223,0s_e,ev,2.1_,2095,21.28296,72.84432
6.0,27.0,100,18.31,0s_e,ev,2.1_,2096,21.28296,72.92394
12.0,28.0,90,22.6,0s_e,ev,2.1_,2097,21.28296,73.00357
15.0,38.0,100,27.15,0s_e,ev,2.1_,2098,21.28296,73.08319
16.0,67.0,90,37.888888888888886,0s_e,ev,2.1_,2099,21.28296,73.16282
30.0,69.0,100,47.56,0s_e,ev,2.1_,2100,21.28296,73.24244
33.0,74.0,90,50.87777777777778,0s_e,ev,2.1_,2101,21.28296,73.32207
44.0,113.0,100,65.56,0s_e,ev,2.1_,2102,21.28296,73.40169
55.0,188.0,100,86.15,0s_e,ev,2.1_,2103,21.28296,73.48132
57.0,249.0,90,109.43333333333334,0s_e,ev,2.1_,2104,21.28296,73.56094
95.0,284.0,100,138.94,0s_e,ev,2.1_,2105,21.28296,73.64057
96.0,144.0,90,101.08888888888889,0s_e,ev,2.1_,2106,21.28296,73.72019
96.0,197.0,100,120.79,0s_e,ev,2.1_,2107,21.28296,73.79982
105.0,196.0,90,143.33333333333334,0s_e,ev,2.1_,2108,21.28296,73.87944
134.0,194.0,100,163.81,0s_e,ev,2.1_,2109,21.28296,73.95907
,,0,,0s_e,ev,2.1_,2110,21.20236,69.89819
6.0,15.0,19,9.157894736842104,0s_e,ev,2.1_,2111,21.20236,69.97781
5.0,22.0,94,12.819148936170214,0s_e,ev,2.1_,2112,21.20236,70.05744
20.0,52.0,90,33.077777777777776,0s_e,ev,2.1_,2113,21.20236,70.13706
29.0,53.0,100,41.37,0s_e,ev,2.1_,2114,21.20236,70.21669
50.0,70.0,90,59.522222222222226,0s_e,ev,2.1_,2115,21.20236,70.29631
59.0,125.0,100,85.06,0s_e,ev,2.1_,2116,21.20236,70.37594
97.0,261.0,90,144.45555555555555,0s_e,ev,2.1_,2117,21.20236,70.45556
133.0,255.0,100,185.23,0s_e,ev,2.1_,2118,21.20236,70.53519
139.0,266.0,100,194.22,0s_e,ev,2.1_,2119,21.20236,70.61481
195.0,332.0,90,249.9111111111111,0s_e,ev,2.1_,2120,21.20236,70.69444
224.0,349.0,100,295.68,0s_e,ev,2.1_,2121,21.20236,70.77406
242.0,534.0,90,343.9555555555556,0s_e,ev,2.1_,2122,21.20236,70.85369
298.0,445.0,100,355.52,0s_e,ev,2.1_,2123,21.20236,70.93331
258.0,414.0,90,333.68888888888887,0s_e,ev,2.1_,2124,21.20236,71.01294
235.0,363.0,100,292.98,0s_e,ev,2.1_,2125,21.20236,71.09256
250.0,359.0,90,295.1111111111111,0s_e,ev,2.1_,2126,21.20236,71.17219
188.0,382.0,100,258.1,0s_e,ev,2.1_,2127,21.20236,71.25181
119.0,203.0,100,158.83,0s_e,ev,2.1_,2128,21.20236,71.33144
91.0,159.0,90,122.5,0s_e,ev,2.1_,2129,21.20236,71.41106
98.0,193.0,100,129.24,0s_e,ev,2.1_,2130,21.20236,71.49069
87.0,173.0,90,122.87777777777778,0s_e,ev,2.1_,2131,21.20236,71.57031
55.0,122.0,100,87.83,0s_e,ev,2.1_,2132,21.20236,71.64994
37.0,122.0,90,75.46666666666667,0s_e,ev,2.1_,2133,21.20236,71.72956
25.0,91.0,100,54.92,0s_e,ev,2.1_,2134,21.20236,71.80919
23.0,65.0,90,40.022222222222226,0s_e,ev,2.1_,2135,21.20236,71.88882
6.0,47.0,96,20.270833333333332,0s_e,ev,2.1_,2136,21.20236,71.96844
2.0,30.0,84,16.738095238095237,0s_e,ev,2.1_,2137,21.20236,72.04807
1.0,21.0,8,11.25,0s_e,ev,2.1_,2138,21.20236,72.12769
1.0,10.0,30,4.233333333333333,0s_e,ev,2.1_,2139,21.20236,72.60544
2.0,12.0,100,6.62,0s_e,ev,2.1_,2140,21.20236,72.68507
2.0,14.0,100,8.24,0s_e,ev,2.1_,2141,21.20236,72.76469
4.0,19.0,90,13.28888888888889,0s_e,ev,2.1_,2142,21.20236,72.84432
9.0,23.0,100,18.0,0s_e,ev,2.1_,2143,21.20236,72.92394
20.0,28.0,90,24.255555555555556,0s_e,ev,2.1_,2144,21.20236,73.00357
24.0,33.0,100,29.24,0s_e,ev,2.1_,2145,21.20236,73.08319
15.0,39.0,90,32.833333333333336,0s_e,ev,2.1_,2146,21.20236,73.16282
28.0,56.0,100,40.18,0s_e,ev,2.1_,2147,21.20236,73.24244
41.0,79.0,90,57.48888888888889,0s_e,ev,2.1_,2148,21.20236,73.32207
51.0,130.0,100,81.14,0s_e,ev,2.1_,2149,21.20236,73.40169
61.0,175.0,100,103.08,0s_e,ev,2.1_,2150,21.20236,73.48132
67.0,182.0,90,101.85555555555555,0s_e,ev,2.1_,2151,21.20236,73.56094
96.0,142.0,100,106.44,0s_e,ev,2.1_,2152,21.20236,73.64057
96.0,130.0,90,103.06666666666666,0s_e,ev,2.1_,2153,21.20236,73.72019
96.0,161.0,100,126.64,0s_e,ev,2.1_,2154,21.20236,73.79982
131.0,196.0,90,160.1888888888889,0s_e,ev,2.1_,2155,21.20236,73.87944
,,0,,0s_e,ev,2.1_,2156,21.12176,69.97781
6.0,20.0,21,9.952380952380953,0s_e,ev,2.1_,2157,21.12176,70.05744
6.0,31.0,75,17.92,0s_e,ev,2.1_,2158,21.12176,70.13706
15.0,60.0,90,36.544444444444444,0s_e,ev,2.1_,2159,21.12176,70.21669
28.0,63.0,81,45.148148148148145,0s_e,ev,2.1_,2160,21.12176,70.29631
47.0,116.0,90,76.37777777777778,0s_e,ev,2.1_,2161,21.12176,70.37594
91.0,152.0,81,117.87654320987654,0s_e,ev,2.1_,2162,21.12176,70.45556
97.0,169.0,90,125.58888888888889,0s_e,ev,2.1_,2163,21.12176,70.53519
125.0,248.0,90,173.03333333333333,0s_e,ev,2.1_,2164,21.12176,70.61481
163.0,331.0,81,242.59259259259258,0s_e,ev,2.1_,2165,21.12176,70.69444
190.0,320.0,81,260.87654320987656,0s_e,ev,2.1_,2166,21.12176,71.01294
182.0,327.0,90,251.27777777777777,0s_e,ev,2.1_,2167,21.12176,71.09256
211.0,340.0,81,277.82716049382714,0s_e,ev,2.1_,2168,21.12176,71.17219
143.0,253.0,90,204.3111111111111,0s_e,ev,2.1_,2169,21.12176,71.25181
91.0,185.0,90,142.3111111111111,0s_e,ev,2.1_,2170,21.12176,71.33144
55.0,116.0,81,86.61728395061728,0s_e,ev,2.1_,2171,21.12176,71.41106
40.0,115.0,90,75.83333333333333,0s_e,ev,2.1_,2172,21.12176,71.49069
39.0,124.0,81,67.81481481481481,0s_e,ev,2.1_,2173,21.12176,71.57031
29.0,86.0,90,51.08888888888889,0s_e,ev,2.1_,2174,21.12176,71.64994
15.0,51.0,81,31.382716049382715,0s_e,ev,2.1_,2175,21.12176,71.72956
5.0,31.0,90,16.944444444444443,0s_e,ev,2.1_,2176,21.12176,71.80919
5.0,40.0,65,22.70769230769231,0s_e,ev,2.1_,2177,21.12176,71.88882
4.0,30.0,34,17.794117647058822,0s_e,ev,2.1_,2178,21.12176,71.96844
15.0,15.0,1,15.0,0s_e,ev,2.1_,2179,21.12176,72.04807
,,0,,0s_e,ev,2.1_,2180,21.12176,72.12769
2.0,10.0,18,7.055555555555555,0s_e,ev,2.1_,2181,21.12176,72.60544
2.0,9.0,67,4.791044776119403,0s_e,ev,2.1_,2182,21.12176,72.68507
1.0,10.0,90,5.533333333333333,0s_e,ev,2.1_,2183,21.12176,72.76469
3.0,14.0,81,9.765432098765432,0s_e,ev,2.1_,2184,21.12176,72.84432
11.0,21.0,90,15.855555555555556,0s_e,ev,2.1_,2185,21.12176,72.92394
15.0,25.0,81,20.950617283950617,0s_e,ev,2.1_,2186,21.12176,73.00357
21.0,34.0,90,27.566666666666666,0s_e,ev,2.1_,2187,21.12176,73.08319
26.0,41.0,81,32.888888888888886,0s_e,ev,2.1_,2188,21.12176,73.16282
34.0,57.0,90,43.87777777777778,0s_e,ev,2.1_,2189,21.12176,73.24244
49.0,76.0,81,61.111111111111114,0s_e,ev,2.1_,2190,21.12176,73.32207
68.0,112.0,90,84.2,0s_e,ev,2.1_,2191,21.12176,73.40169
90.0,170.0,90,112.67777777777778,0s_e,ev,2.1_,2192,21.12176,73.48132
119.0,174.0,81,146.87654320987653,0s_e,ev,2.1_,2193,21.12176,73.56094
121.0,370.0,90,195.6,0s_e,ev,2.1_,2194,21.12176,73.64057
119.0,434.0,81,208.58024691358025,0s_e,ev,2.1_,2195,21.12176,73.72019
130.0,340.0,90,191.03333333333333,0s_e,ev,2.1_,2196,21.12176,73.79982
152.0,301.0,81,208.25925925925927,0s_e,ev,2.1_,2197,21.12176,73.87944
6.0,14.0,13,8.384615384615385,0s_e,ev,2.1_,2198,21.04116,70.13706
5.0,41.0,84,15.321428571428571,0s_e,ev,2.1_,2199,21.04116,70.21669
6.0,46.0,90,24.72222222222222,0s_e,ev,2.1_,2200,21.04116,70.29631
35.0,100.0,100,59.33,0s_e,ev,2.1_,2201,21.04116,70.37594
53.0,101.0,90,77.22222222222223,0s_e,ev,2.1_,2202,21.04116,70.45556
65.0,121.0,100,88.39,0s_e,ev,2.1_,2203,21.04116,70.53519
97.0,177.0,100,126.84,0s_e,ev,2.1_,2204,21.04116,70.61481
115.0,226.0,90,165.55555555555554,0s_e,ev,2.1_,2205,21.04116,70.69444
111.0,248.0,100,166.73,0s_e,ev,2.1_,2206,21.04116,70.77406
131.0,235.0,90,188.61111111111111,0s_e,ev,2.1_,2207,21.04116,70.85369
115.0,269.0,100,177.98,0s_e,ev,2.1_,2208,21.04116,70.93331
117.0,257.0,90,185.53333333333333,0s_e,ev,2.1_,2209,21.04116,71.01294
104.0,371.0,100,184.41,0s_e,ev,2.1_,2210,21.04116,71.09256
112.0,354.0,90,191.32222222222222,0s_e,ev,2.1_,2211,21.04116,71.17219
70.0,217.0,100,134.58,0s_e,ev,2.1_,2212,21.04116,71.25181
47.0,135.0,100,82.49,0s_e,ev,2.1_,2213,21.04116,71.33144
27.0,80.0,90,46.36666666666667,0s_e,ev,2.1_,2214,21.04116,71.41106
6.0,58.0,100,29.33,0s_e,ev,2.1_,2215,21.04116,71.49069
2.0,39.0,90,19.9,0s_e,ev,2.1_,2216,21.04116,71.57031
3.0,36.0,99,17.555555555555557,0s_e,ev,2.1_,2217,21.04116,71.64994
4.0,27.0,70,12.057142857142857,0s_e,ev,2.1_,2218,21.04116,71.72956
3.0,18.0,31,7.548387096774194,0s_e,ev,2.1_,2219,21.04116,71.80919
,,0,,0s_e,ev,2.1_,2220,21.04116,71.88882
1.0,5.0,4,2.75,0s_e,ev,2.1_,2221,21.04116,72.68507
1.0,7.0,90,3.0,0s_e,ev,2.1_,2222,21.04116,72.76469
1.0,13.0,90,6.266666666666667,0s_e,ev,2.1_,2223,21.04116,72.84432
6.0,20.0,100,13.05,0s_e,ev,2.1_,2224,21.04116,72.92394
13.0,24.0,90,19.333333333333332,0s_e,ev,2.1_,2225,21.04116,73.00357
16.0,33.0,100,24.94,0s_e,ev,2.1_,2226,21.04116,73.08319
22.0,43.0,90,33.82222222222222,0s_e,ev,2.1_,2227,21.04116,73.16282
32.0,69.0,100,49.91,0s_e,ev,2.1_,2228,21.04116,73.24244
54.0,82.0,90,65.2,0s_e,ev,2.1_,2229,21.04116,73.32207
69.0,98.0,100,82.75,0s_e,ev,2.1_,2230,21.04116,73.40169
93.0,150.0,100,113.44,0s_e,ev,2.1_,2231,21.04116,73.48132
120.0,232.0,90,151.2111111111111,0s_e,ev,2.1_,2232,21.04116,73.56094
155.0,437.0,100,211.86,0s_e,ev,2.1_,2233,21.04116,73.64057
213.0,468.0,90,328.77777777777777,0s_e,ev,2.1_,2234,21.04116,73.72019
194.0,480.0,100,374.8,0s_e,ev,2.1_,2235,21.04116,73.79982
,,0,,0s_e,ev,2.1_,2236,20.96056,70.13706
4.0,9.0,6,6.833333333333333,0s_e,ev,2.1_,2237,20.96056,70.21669
5.0,27.0,58,11.568965517241379,0s_e,ev,2.1_,2238,20.96056,70.29631
5.0,51.0,100,22.96,0s_e,ev,2.1_,2239,20.96056,70.37594
14.0,68.0,90,35.96666666666667,0s_e,ev,2.1_,2240,20.96056,70.45556
25.0,83.0,100,53.35,0s_e,ev,2.1_,2241,20.96056,70.53519
49.0,120.0,100,76.94,0s_e,ev,2.1_,2242,20.96056,70.61481
54.0,153.0,90,86.9,0s_e,ev,2.1_,2243,20.96056,70.69444
64.0,161.0,100,103.68,0s_e,ev,2.1_,2244,20.96056,70.77406
72.0,226.0,90,121.04444444444445,0s_e,ev,2.1_,2245,20.96056,70.85369
66.0,181.0,100,107.52,0s_e,ev,2.1_,2246,20.96056,70.93331
63.0,173.0,90,107.21111111111111,0s_e,ev,2.1_,2247,20.96056,71.01294
57.0,134.0,100,85.13,0s_e,ev,2.1_,2248,20.96056,71.09256
43.0,139.0,90,80.41111111111111,0s_e,ev,2.1_,2249,20.96056,71.17219
30.0,107.0,100,66.33,0s_e,ev,2.1_,2250,20.96056,71.25181
6.0,75.0,100,34.65,0s_e,ev,2.1_,2251,20.96056,71.33144
5.0,41.0,90,21.288888888888888,0s_e,ev,2.1_,2252,20.96056,71.41106
0.0,19.0,90,8.122222222222222,0s_e,ev,2.1_,2253,20.96056,71.49069
1.0,14.0,50,3.54,0s_e,ev,2.1_,2254,20.96056,71.57031
3.0,8.0,14,4.714285714285714,0s_e,ev,2.1_,2255,20.96056,71.64994
,,0,,0s_e,ev,2.1_,2256,20.96056,71.72956
,,0,,0s_e,ev,2.1_,2257,20.96056,71.80919
,,0,,0s_e,ev,2.1_,2258,20.96056,72.68507
1.0,6.0,67,3.044776119402985,0s_e,ev,2.1_,2259,20.96056,72.76469
1.0,13.0,90,5.666666666666667,0s_e,ev,2.1_,2260,20.96056,72.84432
3.0,17.0,100,10.58,0s_e,ev,2.1_,2261,20.96056,72.92394
9.0,25.0,90,17.68888888888889,0s_e,ev,2.1_,2262,20.96056,73.00357
16.0,35.0,100,25.68,0s_e,ev,2.1_,2263,20.96056,73.08319
24.0,48.0,90,37.37777777777778,0s_e,ev,2.1_,2264,20.96056,73.16282
43.0,65.0,100,53.3,0s_e,ev,2.1_,2265,20.96056,73.24244
60.0,83.0,90,69.63333333333334,0s_e,ev,2.1_,2266,20.96056,73.32207
74.0,136.0,100,92.94,0s_e,ev,2.1_,2267,20.96056,73.40169
101.0,234.0,100,134.89,0s_e,ev,2.1_,2268,20.96056,73.48132
131.0,372.0,90,208.6,0s_e,ev,2.1_,2269,20.96056,73.56094
159.0,433.0,100,259.04,0s_e,ev,2.1_,2270,20.96056,73.64057
225.0,458.0,90,345.74444444444447,0s_e,ev,2.1_,2271,20.96056,73.72019
358.0,546.0,100,443.28,0s_e,ev,2.1_,2272,20.96056,73.79982
398.0,551.0,90,493.5888888888889,0s_e,ev,2.1_,2273,20.96056,73.87944
,,0,,0s_e,ev,2.1_,2274,20.87996,70.29631
4.0,14.0,22,8.636363636363637,0s_e,ev,2.1_,2275,20.87996,70.37594
3.0,21.0,73,11.821917808219178,0s_e,ev,2.1_,2276,20.87996,70.45556
8.0,45.0,90,26.41111111111111,0s_e,ev,2.1_,2277,20.87996,70.53519
21.0,60.0,90,41.733333333333334,0s_e,ev,2.1_,2278,20.87996,70.61481
21.0,59.0,81,39.19753086419753,0s_e,ev,2.1_,2279,20.87996,70.69444
27.0,72.0,90,46.81111111111111,0s_e,ev,2.1_,2280,20.87996,70.77406
27.0,92.0,81,52.666666666666664,0s_e,ev,2.1_,2281,20.87996,70.85369
32.0,88.0,90,57.4,0s_e,ev,2.1_,2282,20.87996,70.93331
33.0,70.0,81,50.71604938271605,0s_e,ev,2.1_,2283,20.87996,71.01294
25.0,59.0,90,41.34444444444444,0s_e,ev,2.1_,2284,20.87996,71.09256
12.0,51.0,81,30.333333333333332,0s_e,ev,2.1_,2285,20.87996,71.17219
10.0,46.0,90,24.944444444444443,0s_e,ev,2.1_,2286,20.87996,71.25181
1.0,28.0,84,9.714285714285714,0s_e,ev,2.1_,2287,20.87996,71.33144
3.0,46.0,52,21.78846153846154,0s_e,ev,2.1_,2288,20.87996,71.41106
3.0,21.0,18,9.11111111111111,0s_e,ev,2.1_,2289,20.87996,71.49069
4.0,5.0,8,4.25,0s_e,ev,2.1_,2290,20.87996,72.76469
3.0,11.0,80,5.9375,0s_e,ev,2.1_,2291,20.87996,72.84432
4.0,20.0,90,12.61111111111111,0s_e,ev,2.1_,2292,20.87996,72.92394
12.0,26.0,81,18.08641975308642,0s_e,ev,2.1_,2293,20.87996,73.00357
14.0,37.0,90,26.61111111111111,0s_e,ev,2.1_,2294,20.87996,73.08319
26.0,49.0,81,39.111111111111114,0s_e,ev,2.1_,2295,20.87996,73.16282
42.0,68.0,90,54.666666666666664,0s_e,ev,2.1_,2296,20.87996,73.24244
60.0,86.0,81,71.33333333333333,0s_e,ev,2.1_,2297,20.87996,73.32207
78.0,228.0,90,115.83333333333333,0s_e,ev,2.1_,2298,20.87996,73.40169
120.0,333.0,90,190.22222222222223,0s_e,ev,2.1_,2299,20.87996,73.48132
145.0,454.0,81,276.5925925925926,0s_e,ev,2.1_,2300,20.87996,73.56094
309.0,522.0,90,400.81111111111113,0s_e,ev,2.1_,2301,20.87996,73.79982
386.0,593.0,81,485.4320987654321,0s_e,ev,2.1_,2302,20.87996,73.87944
,,0,,0s_e,ev,2.1_,2303,20.79936,70.37594
7.0,7.0,1,7.0,0s_e,ev,2.1_,2304,20.79936,70.45556
4.0,18.0,41,8.268292682926829,0s_e,ev,2.1_,2305,20.79936,70.53519
4.0,30.0,80,12.9,0s_e,ev,2.1_,2306,20.79936,70.61481
4.0,31.0,90,15.377777777777778,0s_e,ev,2.1_,2307,20.79936,70.69444
7.0,31.0,100,18.85,0s_e,ev,2.1_,2308,20.79936,70.77406
1.0,28.0,90,13.322222222222223,0s_e,ev,2.1_,2309,20.79936,70.85369
11.0,35.0,100,24.14,0s_e,ev,2.1_,2310,20.79936,70.93331
8.0,38.0,90,22.733333333333334,0s_e,ev,2.1_,2311,20.79936,71.01294
5.0,31.0,100,15.69,0s_e,ev,2.1_,2312,20.79936,71.09256
5.0,23.0,69,10.434782608695652,0s_e,ev,2.1_,2313,20.79936,71.17219
4.0,25.0,35,10.571428571428571,0s_e,ev,2.1_,2314,20.79936,71.25181
7.0,7.0,1,7.0,0s_e,ev,2.1_,2315,20.79936,71.33144
,,0,,0s_e,ev,2.1_,2316,20.79936,71.41106
1.0,9.0,59,3.7288135593220337,0s_e,ev,2.1_,2317,20.79936,72.84432
1.0,17.0,100,7.73,0s_e,ev,2.1_,2318,20.79936,72.92394
7.0,22.0,90,14.877777777777778,0s_e,ev,2.1_,2319,20.79936,73.00357
17.0,44.0,100,26.91,0s_e,ev,2.1_,2320,20.79936,73.08319
31.0,49.0,90,40.74444444444445,0s_e,ev,2.1_,2321,20.79936,73.16282
43.0,142.0,100,66.31,0s_e,ev,2.1_,2322,20.79936,73.24244
